id,productName,productBarcode,productCost,productPrice,productDescription,productPicturePath,productSuperBarcode,productChildBarcode,productQuantity,productDiscountValue,productNumberOfChild,productPromotion,productAddDate,productLatsEditDate,new_tablecol,productOldCost,productOldPrice,buyFrom
1244,หมี่ปรุงรสช็อตส์รสยำสาหร่าย25กรัมx12,8850412374396,32,35,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1245,ขนมอบกรอบFFมะเขือเทศ15กรัม,8850412504021,4,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1246,ขนมอบกรอบFFมะเขือเทศ15กรัมx12,8850412804220,48,55,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1247,น้ำหวานเฮลล์ครีมโซดา710มล.,8850423000086,46,51,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1248,น้ำหวานเฮลบลูบอยสีแดง710มล.,8850423000093,46,51,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1249,น้ำหวานเฮลล์ครีมโซดา710มล.X12,8850423001083,492,492,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1250,น้ำหวานเฮลบลูบอยแดง710มล.X12,8850423001090,552,565,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1251,ทวิสโก้รสบาร์บีคิว17กรัม,8850424000818,4.16,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1252,ทวิสโก้รสบาร์บีคิว68กรัม,8850424001655,16.66,20,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1253,ทวิสโก้รสบาร์บีคิว68กรัมx3,8850424001662,50,55,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1254,ทวิสโก้รสบาร์บีคิว17กรัมx12,8850424001945,50,55,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1255,โอโจ้ขนมสอดไส้รสช็อคโกแลต17กรัม,8850425000299,4.08,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1256,โอโจ้สตอ17กรัม,8850425000305,4.33,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1257,โอโจ้นม17กรัม,8850425000312,4.33,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1258,โอโจ้ขนมสอดไส้รสช็อคโกแลต17กรัมx6,8850425002583,24.5,28,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1259,ยูโร่เค้กคัสตาร์ด17กรัม,8850425002910,4.16,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1260,ยูโร่เค้กคัสตาร์ด17กรัมx12,8850425002927,50,55,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1261,ยูโร่เค้กสตรอเบอร์รี่17กรัม,8850425002934,4.16,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1262,ยูโร่เค้กสตรอเบอร์รี่17กรัมx12,8850425002941,50,55,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1263,กัสเซ็นเวเฟอร์มิลต์ช็อคน้ำเงิน22กรัม,8850425003191,4.16,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1264,กัสเซ็นเวเฟอร์มิลต์นม22กรัม,8850425003214,4.16,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1265,กัสเซ็นเวเฟอร์มิลต์ช็อคน้ำเงิน22กรัมx12,8850425003498,50,55,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1266,กัสเซ็นเวเฟอร์มิลต์นม22กรัมx12,8850425003504,50,55,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1267,กัสเซ็นเวเฟอร์มิลต์ช็อค22กรัม,8850425003757,4.16,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1268,กัสเซ็นเวเฟอร์มิลต์ช็อค22กรัมx12,8850425003764,50,55,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1269,ยูโร่ช็อกโกพายไส้ครีมเคลือบช็อค18กรัม,8850425003948,4.08,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1270,ยูโร่ช็อกโกพายไส้ครีมเคลือบช็อค18กรัมx12,8850425003955,50,55,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1271,จูปปี๊รสองุ่น25กรัม,8850425004358,4.16,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1272,จูปปี๊รสองุ่น25กรัมx12,8850425004600,50,55,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1273,"หมากฝรั่งบิ๊ก บลูมรวมรส16กรัม",8850425005591,4.25,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1274,"หมากฝรั่งบิ๊ก บลูมรวมรส16กรัม",8850425005607,4.25,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1275,"หมากฝรั่งบิ๊ก บลูมรวมรส16กรัม",8850425005614,4.25,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1276,หมากฝรั่งบิ๊ก-บลูมรวมรส16กรัมx12,8850425005621,51,55,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1277,จูปปี๊รสโคล่า25กรัม,8850425006567,4.16,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1278,จูปปี๊รสโคล่า25กรัมx12,8850425006574,50,55,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1279,"หมากฝรั่งบิ๊ก บลูมรวมรส16กรัม",8850425006581,4.25,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1280,ปีโป้กัมมี่ฟิลล์รสองุ่น24กรัม,8850425006772,4.16,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1281,ยูโร่ช็อกโกพายไส้สตอเคลือบช็อค18กรัม,8850425007274,4.08,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1282,ยูโร่ช็อกโกพายไส้สตอเคลือบช็อค18กรัมx12,8850425007281,49,55,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1283,ยูโร่เค้กใบเตย17กรัม,8850425007687,4.16,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1284,ยูโร่เค้กใบเตย17กรัมx12,8850425007694,50,55,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1285,ยูโร่เค้กกล้วยหอม17กรัม,8850425008561,4.16,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1286,ยูโร่เค้กกล้วยหอม17กรัมx12,8850425008578,50,55,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1287,กัสเซ็นชมพู22กรัม,8850425008769,4.16,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1288,กัสเซ็นชมพู22กรัมx12,8850425008776,50,55,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1289,ยูโร่ช็อกโกพายไส้ช็อคเคลือบช็อค18กรัม,8850425008790,4.08,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1290,ยูโร่ช็อกโกพายไส้ช็อคเคลือบช็อค18กรัมx12,8850425008806,49,55,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1291,ปีโป้กัมมี่ฟิลล์รสองุ่น24กรัมx12,8850425009759,50,55,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1292,เอลซ่าทวิน15กรัม,8850425009810,2.45,3,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1293,เอลซ่าทวิน15กรัมx24,8850425009827,59,65,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1294,เยลลี่ปีโป้รสองุ่น230มล.,8850425010304,8.5,8.5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1295,เยลลี่ปีโป้รสองุ่น230มล.X12,8850425010311,102,102,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1296,เยลลี่ปีโป้รสสตอเบอรี่230มล.,8850425010328,8.25,10,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1297,เยลลี่ปีโป้รสสตอเบอรี่230มล.X12,8850425010335,99,120,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1298,เยลลี่ปีโป้รสเมล่อน230มล.,8850425010564,8.5,10,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1299,เยลลี่ปีโป้รสเมล่อน230มล.X12,8850425010571,102,102,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1300,เอลซ่าชานม15กรัม,8850425010960,2.45,3,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1301,เอลซ่าชานม15กรัมx24,8850425010977,59,65,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1302,ปีโป้โยเกิร์ต90กรัม,8850425011240,4,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1303,ปีโป้โยเกิร์ต90กรัมx6,8850425011257,24,30,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1304,"ยูโร่ 17 กรัม",885042502910,4.15,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1305,ยูโร่เค้กมาร์เบิ้ล17กรัม,8850426000519,4.16,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1306,ยูโร่เค้กมาร์เบิ้ล17กรัมx12,8850426000526,50,55,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1307,ยูโร่บัตเตอร์เค้กครีมวนิลา17กรัม,8850426000595,4.08,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1308,ยูโร่บัตเตอร์เค้กครีมวนิลา17กรัมx12,8850426000601,49,55,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1309,ยูโร่เค้กคาปูชิโน17กรัม,8850426000748,4.16,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1310,ยูโร่เค้กคาปูชิโน17กรัมx12,8850426000755,50,55,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1311,ครีมการ์นิเย่7มล.ไลท์คอมพลีท10บ.X6,8850434016984,48,50,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1312,ครีมการ์นิเย7มิลท์คอมฝาจุก6ซอง,8850434018384,70,75,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1313,การ์นิเย่เมนไอซี่สคับโฟม50มล.x3,8850434019695,175,185,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1314,การ์นิเย่เมนเทอร์โบไลท์ครีม7กรัมX6,8850434024521,70,75,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1315,การ์นิเย่เมนแอคโนไฟท์โฟม50มล.x3,8850434029120,175,180,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1316,โฟมล้างหน้าการ์นิเย่ไลท์15มล.X6,8850434030386,85,85,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1317,การ์นิเย่เมนเทอร์โบไลท์โฟม20มล.X6,8850434046844,85,90,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1318,การ์นิเย่ซากุระครีม7มล.X6,8850434047285,70,75,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1319,"การ์นิเย่ เมน แอคโนไฟท์ เซรั่ม7กรัมX6",8850434093824,70,75,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1320,การ์นิเย่ไลท์โทนอัพซีซีครีม7มล.,8850434151197,19.66,25,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1321,การ์นิเย่เมนแอคโนไฟท์โฟม15มล.x6,8850434177180,95,100,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1322,ข้าวหอมหงษ์ทิพย์,8850443170059,129,179,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1323,เฟสต้าม้วนเดี่ยว,8850456100036,3.5,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1324,"น้ำตาลทรายขาว ตราวังขนาย1กก.",8850456100326,19,23,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1325,เฟสต้ากระดาษเช็ดหน้า150แผ่น,8850456102344,16.5,20,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1326,เฟสต้ากระดาษเช็ดหน้า150แผ่นX5+1,8850456104027,99,100,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1327,น้ำจิ้มไก่ตราแม่ประนอม260กรัม,8850487037141,22.04,25,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1328,น้ำจิ้มไก่แม่ประนอม390กรัม,8850487037158,27.5,30,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1329,น้ำจิ้มไก่แม่ประนอม980กรัม,8850487037172,53,60,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1330,น้ำจิ้มไก่แม่ประนอม260กรัมX6,8850487037264,132.25,135,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1331,น้ำจิ้มไก่แม่ประนอม390กรัมx6,8850487037318,165,170,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1332,น้ำจิ้มไก่แม่ประนอม980กรัมX3,8850487037332,159,160,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1333,ปากกาเคมี2หัวLANCER12ด้ามX1กล่อง,8850508044905,105,12,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1334,ปากกาเคมี2หัวLANCER,8850508044943,8.75,12,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1335,ปลากระป๋องไฮคิวฝาดึง155กรัมX10,8850511120023,130.3,145,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1336,ปลากระป๋องโรซ่าฝาดึง155กรัม,8850511120184,143.2,155,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1337,ปลากระป๋องไฮคิวฝาดึง155กรัม,8850511121020,13.4,16,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1338,ปลากระป๋องโรซ่าฝาดึง155กรัม,8850511121181,14.32,16,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1339,ปลากระป๋องโรซ่า185กรัม(แบน),8850511121198,18,20,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1340,ปลากระป๋องโรซ่า185กรัม(แบน)4กระป๋อง,8850511124199,68.75,79,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1341,ซอสมะเขือเทศโรซ่า200กรัม,8850511321178,10.75,15,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1342,ซอสมะเขือเทศโรซ่า200กรัม,8850511326197,64.5,85,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1343,เงาะกระป๋องไทยเอดี565ก.,8850525111017,33.54,45,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1344,เงาะกระป๋องยัดใส่สัปรดตราไทยเอดี565กรัม,8850525121016,39,49,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1345,มองเล่ยะแป้งน้ำ80มล.,8850530021004,10,15,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1346,น้ำปลาตราทิพรส700มล.,8850545777552,27050,29,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1347,น้ำส้มทิพรสขวดเพ็ท700มล.,8850545777712,16,18,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1348,น้ำส้มทิพรสขวดเพ็ท700มล./3,8850545777736,48,50,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1349,เอ็กซ์ตร้าล้างห้องน้ำม่วง900มล,8850563994436,28.33,35,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1350,เอ็กซ์ตร้าล้างห้องน้ำม่วง900มล.2+1,8850563994443,85,90,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1351,ไฮเนเก้นเบียร์620มล.,8850571920120,783,795,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1352,ไฮเนเก้นเบียร์620มล.,8850571920649,65.25,75,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1353,ช็อคโกแลตโชกี้โชกี้กระปุก100แท่ง,8850580100124,80,100,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1354,เวเฟอร์เบงเบงเคลือบช็อก24กรัม,8850580200039,3.83,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1355,แบงแบงช็อค25กรัมx12,8850580200060,46,55,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1356,ไทลินอล500มก4เม็ด,8850583000292,7,8,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1357,ไทลินอล500มก4เม็ดX25,8850583000308,122,122,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1358,อีโนรสส้มฟรุตซอล4.3กรัม,8850615100129,11.45,13,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1359,อีโนรสมะนาวฟรุตซอล4.3กรัม,8850615100150,11.45,13,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1360,น้ำปลาตราปลาหมึก(เหลือง)280ซีซีx6,8850620888722,65,70,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1361,น้ำปลาตราปลาหมึก(เหลือง)280ซีซี,8850620888784,10.83,12,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1362,กาโตะน้ำส้ม25%วุ้นมะพร้าว,8850624144343,7.66,10,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1363,กาโตะน้ำส้ม25%วุ้นมะพร้าว1X6,8850624293317,46,50,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1364,กาโตะน้ำลิ้นจี่25%วุ้นมะพร้าว,8850624340998,7.66,10,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1365,กาโตะน้ำสตอเบอรี่25%วุ้นมะพร้าว,8850624395202,7.66,10,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1366,กาโตะน้ำลิ้นจี่25%วุ้นมะพร้าวX6,8850624395226,47,55,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1367,กาโตะน้ำองุ่น25%วุ้นมะพร้าว,8850624395240,46,10,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1368,กาโตะน้้ำองุ่นขาว10%กลิ่นแตงโมวุ้นมะพร้าว,8850624756355,46,10,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1369,กาโตะน้ำแอปเปิ้ลกีวี่10%วุ้นมะพร้าว,8850624756393,7.83,10,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1370,กาโตะน้ำแอปเปิ้ลกีวี่10%วุ้นมะพร้าว,8850624756409,47,55,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1371,กาโตะน้ำองุ่นขาว10%กลิ่นเลม่อนวุ้นมะพร้าว,8850624756478,46,10,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1372,ฮาร์ทบีทมะนาวโซดา100เม็ด,8850632104919,35,45,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1373,ฮาร์ทบีทมะนาวโซดาเชอเบท100เม็ด,8850632205296,35,40,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1374,พริทซีพลัสกลิ่นโคล่า24กรัม,8850632500445,3.75,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1375,พริทซีพลัสกลิ่นโคล่า24กรัมx12,8850632500452,45,55,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1376,ฟรุ๊ตกัมมี่ดราก้อนโคล่า20กรัม,8850632510048,3.83,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1377,ฟรุ๊ตกัมมี่ดราก้อนโคล่า20กรัมx12,8850632520061,46,55,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1378,เดซี่โรลโคล่า20กรัม,8850632570684,3.83,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1379,เดซี่โรลโคล่า20กรัมX12,8850632570691,46,55,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1380,เดซี่โรลสตอรี่20กรัม,8850632607687,3.83,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1381,เดซี่โรลสตอรี่20กรัมX12,8850632607694,46,55,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1382,ดราก้อนทังค์กัมมี่องุ่น20กรัม,8850632608202,3.83,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1383,ดราก้อนทังค์กัมมี่องุ่น20กรัมx12,8850632608219,46,55,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1384,โอลีน250มลx12,8850635001017,8.25,12,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1385,น้ำมันปาล์มขวดตราโอลีน1ลิตรX12,8850635001031,26.25,32,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1386,โอลีน250มลx12,8850635001215,99,120,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1387,ยาขมน้ำเต้าทอง,8850698019011,8,10,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1388,เลบี้เลิฟเดย์ไนทแพ้นทดลองs4,8850709200018,14.75,23,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1389,เบบี้เลิฟเดย์ไนทแพ้นส์ทดลองs4x4,8850709200025,58,65,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1390,เบบี้เลิฟเดย์ไนท์แพ้นส์ทดลองM4ชิ้น,8850709200032,14.75,23,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1391,เบบี้เลิฟเดย์ไนท์แพ้นส์ทดลองM4ชิ้นX4ห่อ,8850709200049,59,90,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1392,เบบี้เลิฟเดย์ไนท์แพ้นส์ทดลองL3ชิ้น,8850709200056,14.75,23,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1393,เบบี้เลิฟเดย์ไนท์แพ้นส์ทดลองL3ชิ้นX4ห่อ,8850709200063,59,90,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1394,เบบี้เลิฟเดย์ไนเพ้นส์XL3ชิ้น,8850709200070,14.75,23,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1395,เบบี้เลิฟเดย์ไนท์แพ้นส์ทดลองXL3ชิ้นX4ห่อ,8850709200087,65,90,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
1396,เบบี้เลิฟxxl3ชิ้นx4,8850709200407,14.08,23,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
